0   6  15   0    0   7   0   0    0   7   1   0    0   7   2   0    0   7   3   0    0   7   4   0    0   7   5   0,0.0027597030447757946864 -0.00019744032971121872923 -0.00089821520049409664475 -0.0016693712967276775911 -0.006887629387230087552 -0.035008847951616572924   -0.1424793346885359635
   0   0   0   0, 0.012348898580125994631
   0   0   1   0,0.0078736019510491275092
   0   0   2   0,0.0087372045796776879462
   0   0   3   0,-0.00073750395781408198403
   0   0   4   0,-0.015158937397116701434
   0   0   5   0,-0.018448851454468222222
   0   0   6   0,-0.0086707080956980996794
   0   0   7   0, 0.010889466671621094232
   0   0   8   0, 0.047305660119968458155
   0   0   9   0,  0.12402600234275681923
   0   0  10   0,  0.23733104390608084078
   0   0  11   0,  0.33803426075460540901
   0   0  12   0,  0.35984705034824587822
   0   0  13   0,  0.25922834142742451347
   0   0  14   0,  0.12470921132730185266
   0   0  15   0,  0.04079057978461884254
   0   1   0   0, 0.012281250334492021387
   0   1   1   0,0.0024726893981098594516
   0   1   2   0,-0.0033270338264540862301
   0   1   3   0,-0.012356696846015641569
   0   1   4   0,-0.021318780833298783123
   0   1   5   0,-0.022243845731304980051
   0   1   6   0, -0.01449499880787464591
   0   1   7   0,0.00031117501228861295902
   0   1   8   0, 0.031499099992935597481
   0   1   9   0,  0.11220204749268591904
   0   1  10   0,  0.29660192331958484813
   0   1  11   0,  0.58100214651333370597
   0   1  12   0,  0.64277561400965188554
   0   1  13   0,  0.35321880452753473545
   0   1  14   0,   0.1298867798768041093
   0   1  15   0, 0.041113835100686765833
   0   2   0   0, 0.013744613055352263714
   0   2   1   0,0.0024240119860299892164
   0   2   2   0,-0.004885892074638803137
   0   2   3   0, -0.01259386635215246214
   0   2   4   0, -0.01941947671002504372
   0   2   5   0, -0.02030459885925026825
   0   2   6   0,-0.014776823672818895777
   0   2   7   0,-0.0051342562211937206942
   0   2   8   0, 0.014559961942873060614
   0   2   9   0,  0.07911056820387990518
   0   2  10   0,  0.30307879973335100088
   0   2  11   0,  0.81628803617064837894
   0   2  12   0,  0.97770352796325576961
   0   2  13   0,  0.45724355536907801412
   0   2  14   0,   0.1391148905412125103
   0   2  15   0, 0.042043207180938638179
   0   3   0   0, 0.011928033995494531638
   0   3   1   0, 0.002957959882152300015
   0   3   2   0,-0.0037496151825557014377
   0   3   3   0,-0.010248871979563645152
   0   3   4   0,-0.016371466652957272769
   0   3   5   0, -0.01858975335176318161
   0   3   6   0, -0.01527014897616824074
   0   3   7   0,-0.0079490312907450049601
   0   3   8   0,  0.00536117609365788228
   0   3   9   0,  0.04825293268992478235
   0   3  10   0,  0.21069990533373994523
   0   3  11   0,  0.59961988160013346416
   0   3  12   0,   0.7181661078660530606
   0   3  13   0,  0.32934870217912687318
   0   3  14   0,  0.09746800683187496761
   0   3  15   0, 0.030374736661514724345
   0   4   0   0,0.0073325584942922229087
   0   4   1   0,0.0018752730540372640304
   0   4   2   0,-0.0029394511450281635666
   0   4   3   0,-0.0079845809715446310062
   0   4   4   0,-0.014230998120402394563
   0   4   5   0,-0.019705144000669552046
   0   4   6   0,  -0.0204204249252200494
   0   4   7   0,-0.014127423969048953992
   0   4   8   0,-0.0024660576124234030206
   0   4   9   0, 0.021093855832694189539
   0   4  10   0,  0.08806630607854062931
   0   4  11   0,  0.21624927630591922467
   0   4  12   0,  0.24831411061499755744
   0   4  13   0,  0.12791042989752676728
   0   4  14   0, 0.043686569518997034334
   0   4  15   0, 0.015773686995483371387
   0   5   0   0,0.0028795197872370482083
   0   5   1   0,-9.531589132066062113e-05
   0   5   2   0,-0.0027613065166599668095
   0   5   3   0,-0.0064559935275321830156
   0   5   4   0,-0.014230794188877658041
   0   5   5   0,-0.027496436947106652621
   0   5   6   0,-0.039344338086290786549
   0   5   7   0,-0.034766144720715111416
   0   5   8   0,-0.016948282592951818132
   0   5   9   0,0.0017244100946714252184
   0   5  10   0, 0.026796940439088791364
   0   5  11   0, 0.059285191887454430359
   0   5  12   0, 0.066085155089856489896
   0   5  13   0, 0.039457944751101661773
   0   5  14   0, 0.016735330982923003057
   0   5  15   0,0.0071120313825597317181
   0   6   0   0,0.00025798753674269054442
   0   6   1   0,-0.0012054531698308425247
   0   6   2   0,-0.002397073414359976451
   0   6   3   0,-0.0058691946951567189675
   0   6   4   0, -0.01932259999957657709
   0   6   5   0,-0.056158280799563767283
   0   6   6   0, -0.11072962877629867473
   0   6   7   0, -0.11228366108891507658
   0   6   8   0,-0.056774108278979634745
   0   6   9   0,-0.016361495101969013299
   0   6  10   0,0.0045982792147974014749
   0   6  11   0, 0.017169670210013754375
   0   6  12   0, 0.019686253662042303703
   0   6  13   0,  0.01329463071534360552
   0   6  14   0, 0.006637979072906126897
