,,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0
"Level of 
Academic 
Challenge",LAC,51.43069290385656,46.917863247647986,,52.22124203519611,,55.28206401363537
,n,82.87745210154996,80.46995790279372,,179.85879534030832,,247.10404455055826
,SD,14.063639260740919,15.092719633087372,,15.203971530908351,,14.028430989939258
,SEM,1.5448258302572435,1.6824827393265753,,1.1336818861804985,,0.8924197502014296
,Upper,54.45855153116076,50.215529416728074,,54.44325853210989,,57.03120672403017
,Lower,48.40283427655236,43.6201970785679,,49.99922553828234,,53.53292130324057
"Active and 
Collaborative
Learning",ACL,50.8229775520645,46.54393234180612,,50.34132139180887,,53.41522482896495
,n,82.87745210154996,82.80597014925374,,191.9999999999995,,257.7134190978053
,SD,15.530853406573316,13.361689887575933,,17.639346039448785,,16.99352089883374
,SEM,1.7059925289316018,1.4683532983366003,,1.273010148025591,,1.0585584750496477
,Upper,54.16672290877044,49.421904806545854,,52.83642128193903,,55.48999944006226
,Lower,47.47923219535856,43.665959877066385,,47.84622150167871,,51.34045021786764
"Student 
Faculty 
Interaction",SFI,39.38775638523198,36.793597314537834,,42.202549360681246,,47.32270677253649
,n,82.87745210154996,81.94259471871413,,181.3766155458132,,247.53111955622757
,SD,16.75046592075735,15.707033007766135,,19.017533838385084,,20.51467347384537
,SEM,1.8399613317347259,1.735159093050709,,1.4120938149229876,,1.303916274101677
,Upper,42.994080595432045,40.194509136917226,,44.9702532379303,,49.87838266977578
,Lower,35.78143217503192,33.39268549215844,,39.43484548343219,,44.7670308752972
"Enriching 
Educational 
Experiences",EEE,33.629309172288444,33.91390035159298,,35.27609828923111,,40.796171086364275
,n,82.87745210154996,80.46995790279372,,176.93795770297154,,244.42951873390913
,SD,14.85169705466815,12.794967554324192,,17.19506593658343,,16.93015256537254
,SEM,1.631390339857029,1.426337504686714,,1.29268687834562,,1.0828892574489293
,Upper,36.826834238408225,36.709521860778935,,37.80976457078852,,42.91863403096418
,Lower,30.431784106168667,31.11827884240702,,32.74243200767369,,38.67370814176437
"Supportive 
Campus 
Environment",SCE,58.10493149603338,56.227624143356394,,60.596010063888905,,63.20908241309238
,n,82.87745210154996,80.46995790279372,,170.89605606654413,,238.53839896394967
,SD,16.768467060762962,17.130045211690245,,19.25824483228237,,17.489518415318816
,SEM,1.841938673839367,1.9095965533851937,,1.473162596242866,,1.132396976359968
,Upper,61.71513129675854,59.97043338799137,,63.48340875252492,,65.42858048675792
,Lower,54.49473169530822,52.48481489872142,,57.708611375252886,,60.98958433942685
