C10002_C10002.csv,troy,0,RegionalCouncil
C10005_C10005.csv,troy,5,Other
C10013_C10013.csv,troy,0,Rank
C10014_C10014.csv,troy,0,State
C10016_C10016.csv,troy,0,Instrument
C10020_C10020.csv,troy,0,Party
C10022_C10022.csv,troy,0,Country
C10027_C10027.csv,troy,0,RegionalCouncil
C10031_C10031.csv,troy,0,Year
C10033_C10033.csv,troy,0,Year
C10039_C10039.csv,troy,0,Year
C10044_C10044.csv,troy,0,Land
C10046_C10046.csv,troy,7,Total
C10047_C10047.csv,troy,0,Year
C10051_C10051.csv,troy,0,Industry
C10054_C10054.csv,troy,0,RegionalCouncil
C10055_C10055.csv,troy,1,Total
C10058_C10058.csv,troy,0,Year
C10059_C10059.csv,troy,5,Other
C10062_C10062.csv,troy,0,Rank
C10066_C10066.csv,troy,0,Month
C10072_C10072.csv,troy,0,Year
C10073_C10073.csv,troy,0,Year
C10077_C10077.csv,troy,0,CensusYear
C10079_C10079.csv,troy,0,Year
C10080_C10080.csv,troy,0,Country
C10082_C10082.csv,troy,0,State
C10087_C10087.csv,troy,0,Rank
C10092_C10092.csv,troy,0,Year
C10093_C10093.csv,troy,0,Industry
C10094_C10094.csv,troy,3,RelativeChangeAndDifference
C10096_C10096.csv,troy,0,Month
C10097_C10097.csv,troy,1,Total
C10101_C10101.csv,troy,0,Source
C10103_C10103.csv,troy,1,Total
C10104_C10104.csv,troy,0,Rank
C10109_C10109.csv,troy,0,Rank
C10112_C10112.csv,troy,0,Country
C10115_C10115.csv,troy,3,Percentage
C10116_C10116.csv,troy,5,Other
C10119_C10119.csv,troy,0,Gender
C10122_C10122.csv,troy,5,Other
C10123_C10123.csv,troy,5,Other
C10124_C10124.csv,troy,5,Other
C10132_C10132.csv,troy,0,Party
C10138_C10138.csv,troy,0,Year
C10139_C10139.csv,troy,0,Sex
C10142_C10142.csv,troy,0,Year
C10145_C10145.csv,troy,0,Gender
C10149_C10149.csv,troy,1,Total
C10150_C10150.csv,troy,0,Region
C10152_C10152.csv,troy,0,RegionalCouncil
C10153_C10153.csv,troy,5,Other
C10154_C10154.csv,troy,0,RegionalCouncil
C10155_C10155.csv,troy,5,Other
C10159_C10159.csv,troy,0,Source
C10163_C10163.csv,troy,0,Year
C10166_C10166.csv,troy,0,Month
C10178_C10178.csv,troy,0,RegionalCouncil
C10179_C10179.csv,troy,0,Industry
C10181_C10181.csv,troy,0,Year
C10183_C10183.csv,troy,9,Total
C10190_C10190.csv,troy,5,Other
C10193_C10193.csv,troy,0,Rank
C10196_C10196.csv,troy,0,Gender
C10199_C10199.csv,troy,0,Year
