filename,predicted_delimiter,predicted_quotechar,predicted_escapechar,prediction_time
00eb68dca3507abb10b30475ae44d2c5.csv,#,,,0.026930493
0136bed8213b8bf8986e37944510d4b9.csv,,,,0.003694602
01868c89cfa9a81cc9fe501ac868c4aa.csv,",",,,0.031335496
029e9ffdb1a0e345399b4cd04a4005d7.csv,",","""",,0.195767367
02eda5fac1b2365250a7d5024a92c881.csv,",",,,0.057479658999999995
035279d24de791913452d22623e4c3b2.csv,,,,0.001701621
03da11fbc5a353701afbaefe588d5f55.csv,",","""",,1.388324724
0476b562bb101c3c3c7cef585376cfe0.csv,",","""",,1.050439055
083f6a62fdef287d2fdd0aa856bc714b.csv,",",,,3.5208439609999997
093e73814c7135cd4c2f42ec7702b8ae.csv,",",,,0.023430982000000003
09ee401f9f023c7446f0ff8cecb25e30.csv,",",,,0.052455817
0da5feb29bc9d079437cef08d6241fd7.csv,",",,,0.047303004
0ed8830ebf676c560d971329d093d7d4.csv,|,"""",,0.514015827
1039d7820393577330f4dcb767e49a6f.csv,",",,,0.017176149
112d8e3b81bfc7f76d48270481853bc0.csv,,"""",,0.023014291
11378df3f63284c3b39a1aeaf0ec8d81.csv,",","""",,61.654408566
12c817bee5fb4124b452652ee860f9bc.csv,",",,,0.760684961
16b500398983f0b6b3b8c01dbeb899a5.csv, ,,,0.021432451
198be0ff10f38ba1a6858dde9c98568c.csv,,,,0.849735365
1b63a910a223365745be355e0686d79c.csv,",",,,8.357118379000001
1d162176afef7f53f8ce7343a29d20db.csv,",",,,2.016843759
1d3486ce2826879728db57eca3a5495f.csv,",",',,0.017021459
1d46699279e21ec4cc765cbcec605c18.csv,",","""",,0.121303721
1de3886f4f34ec760a8408a2858f946d.csv,",",,,0.042645762
1fd85c5cbbfe521feea3c2b7b58e6d41.csv,	,,,0.03932499
20130402_gpc_spend_jan13.csv,",","""",,1.632704246
2097e025f80f41f4953e89ac72e59532.csv, ,,,0.056186178
236e73f55784521765d5c600f2df1e95.csv,",",,,0.044351502
260bb419de6e5f7e49ae4d39d23bc432.csv,",",,,0.401553971
26e78bc8ec208c8c5972088f18138465.csv, ,,,0.017006338
27420fa4435b5989759789fbf55e24ee.csv,",","""",,10.865192784000001
2819f387be06ca50c81a4e9b63e49330.csv,",",,,0.035224868
285ee375035d3abaf71c7f456e293214.csv,",",,,0.016828908
2a86b8d79cf6bf212a22541dc178e58f.csv,",","""",,0.087086734
2ad15181611197c8aa9ad390341df313.csv,,,,0.982356652
2b08101ea44f2785c63048536920b399.csv,",",,,0.0185911
2b5264ae92e4cf29d5566d251f9a1769.csv, ,,,0.025258683
2c077334c4fd4edf3a22a2f91f6f8ea9.csv,#,"""",,0.022765001
2cb42139c8d25d09fa1878f3c8514a12.csv, ,,,0.025918623000000002
2cdacfc974ae76d41e145c6b8e583e36.csv,	,,,0.068363354
2d1944789758fb290a26415a473c48ec.csv, ,,,0.18689667299999999
2d3df31ffa63319b056a1058fb6b05ce.csv,#,,,0.023770892
2d649130262081dce4d2eff6fb00aafe.csv,-,,,0.032054616
2d8ed05f6a0aa2180960701cef96f1c1.csv,",",,,0.13577655800000002
2d957c8abed5c89773d13b8a008ded4c.csv,+,,,0.024650892
2dbc6cd981dc330c086cd9378b06941d.csv,",",,,0.045389742999999996
2edc540ecfc89b7374cc9b875e9ad184.csv,,,,0.0017790510000000002
322976c672f54305acb216928b86467a.csv,,,,0.0033828020000000003
349115d44a4b2b57ec0e12d5de001c1f.csv, ,"""",,0.018379859
35669a48df214e8de6e9094a52064f9f.csv,",",,,0.022050291
3596f2c9276fbdc86f98133cb2ca2e83.csv,",",,,0.028262853999999997
36031e57d35a46a92fb21b0c00ccab82.csv,	,,,22.757057743
366615a9d2581a513ea75306a16dc46e.csv,",",,,0.037927169
3799330063fa417b104303f003610ee9.csv,",","""",,0.366906654
388f16c05c7322812c53e055cbc220c0.csv,",","""",,5.702437953
39c4b55fc94b706ea743735e1a9b145d.csv,",","""",,0.042993992
39d5dd699d4ac000d8649256beafedad.csv,",",',,0.031879426
3a6302910c4fcb060a6be51c54010003.csv,[UNK],[UNK],[UNK],0.13238857699999998
3c437d81692351e39b59738e67a1b444.csv,",",',,0.030810145999999997
3c96cd0b5fb0c34b91f6afa9e816d97d.csv,",",,,0.017115309000000002
3cb8d88faecc36ea6a35098cdfe8dd1e.csv,",","""",\,0.264857993
3e05f304b077fae20b2657706cd7fb99.csv,",",,,0.026083643
3e5401b6e3bc6f765c4c713f8dd33f04.csv,",",,,0.089256245
3e9e4df74d1746bb51a936a8267ad60b.csv,",","""",,0.565750133
3ea8b2e29bde112543cc9f00aff2a8e4.csv,",","""",,0.072320026
3f1399d4f54af1fb0d5a7c39e37648cb.csv,",",,,0.023297000999999998
400a6054d2ccafaa4813dd87cc9e5785.csv,,,,0.014604898
42d5e7009b463b5088971d812762bb61.csv, ,,,0.033758897
44f178518f0355703651e02fe53cb7e7.csv,",",,,0.023686462
4587889f4d3cb988a278b50a3da3df75.csv,",",,,0.03518597800000001
465fae08818691cff9156f5739c577dc.csv,,,,0.0020699909999999998
469112555b99e127e883b6820a85cfef.csv,	,,,0.021724921
472873842347eaa80e6d686ac79adf84.csv,",","""",,0.021572081
4900cad46e1adfba0a236e060927f0cc.csv, ,"""",/,8.489837416
491af9a0a0cc7468d6a4a052349ec758.csv, ,,,0.05844401
49ea2eaae7aaa471ab5a331d650d2f05.csv, ,,,13.394249720000001
4b161c5140c57d869eac9576684dc22a.csv,",",,,0.03618431800000001
4bba91a235c5b7ce57df2b989327319f.csv,",",,,0.032941906
4bd18544eb094bbc812279123ddf6d27.csv,",","""",,0.023421832000000004
4bd482a35c87618a95301e65db97e50d.csv,",","""",,0.043294682
4bdc2701cd1d5ee787e46feb38ce10be.csv,",",,,0.052021906
4d3eeef7d8d968c5e7a826d19abad903.csv,",","""",,0.050505815
4d3f5e8f35fc7de4687e200585c76c8b.csv,[UNK],[UNK],[UNK],0.469537225
4d86860cd2a803df7b3f365a2cb694fe.csv,,"""",,0.0017869310000000003
4de6d489a8bfa1dc9da276293a8781f7.csv,",","""",,0.208703974
5040383ff83445b0e7a295f263c2e2db.csv,",",',,0.463463002
51b2554eda750b3c63a1e0383c929556.csv,;,,,0.113350187
5210d2fc4241c6435419b1371233eae7.csv,",","""",,0.06350708199999999
532b3b7ca7b1cb462f1df75aad5aa1f7.csv,",",,,0.024345222
533776559ba2f2620b85cdd8b93edbdd.csv,",",,,0.098017249
53d8e1f6f729a2ce0902780bea87c1df.csv,",",,,0.037953189
541423788fa872a167e9ab3f401efeec.csv,",",,,0.027841334
546a0a8dfef0a48097e9e34d1ff679dd.csv,",",,,0.114820277
549913ae96e498f4b91784178811285e.csv,_,,,0.023497221999999998
55030f70223e7212893c572158e6add0.csv,",",,,0.027351894
55a5ad01a9cf0df4999fc96a840a23a3.csv, ,"""",,0.024258602
55c05e1d736933ff6096ef647e65ab31.csv,",",,,0.094800448
55ec80fc2f264165ed1f3b18ee488c0c.csv,",",,,0.024200581999999998
575fb20e41ab2c6b8478a629fbe3c1ef.csv,",","""",,0.042167711999999996
57acfe07540271936e53cc9dc83ee71a.csv, ,,@,2.008150864
5854d80596c824c8cbdfdfc05a030f11.csv,;,,,2.0900992460000003
587d62098c982a80942dc972c887ae1e.csv, ,,,0.020008480000000002
58fb7c7f194afc96abbb62c713089b05.csv,",",,,0.473455087
5913e3a7dc64176c9f727444cb83751a.csv,",",,,0.022315872
5adeca820a3616826f57f89918f396ef.csv,",","""",,3.148898615
5b1f322f50bef620b1768c1f5817f7b0.csv,",",,,0.82091787
5b95d023efc9d8eeeb66289afa168333.csv,,"""",,0.065069013
5bfba0527bc4f3e74129fc86afec30a5.csv,",",,,0.006643753000000002
5d1b7ec552ef8383cda2fe834d1b1687.csv,;,"""",,0.989923355
5dbd20405bc2f711b11906d32671a4bf.csv,&,,,0.005131732000000003
5df6a709ebab4d1f744ae05633757cdb.csv,",",,,0.707621514
5e830d79539d66020eea5d4907cf866e.csv,",",,,0.022643051
5e8748e16348a3ad9cfec3b723aa11ca.csv,,,,0.227510884
5eb54eb97773bdfbc351c3e30a56d38f.csv,",","""",,0.024766732999999996
5ec8f2262eff6f1f2c01e83bccbd3be7.csv, ,"""",,0.024030703
5f2170363117ff7d01fd73c2f2aa23ae.csv,",","""",,0.003624240999999997
5fdf5efc6e2359182ce567ec29035f0d.csv,",",,,0.11514312699999998
60fff744f88feb26ae93f0fc826d51b4.csv,@,,,0.003994272
618e1dba64139d061ac6d6ad4468d71b.csv,",",,,0.001663091000000002
6208e24abb40f6dcecc310d58ecd7a99.csv,;,,,0.133280427
6326cc5a8cc67283e77ee50bf2d63612.csv,,,,0.9838457429999999
6367b9c5338b9a035a221cfffd928e92.csv,>,,,0.0035714319999999994
63cec60ce5d948115f871e1bca44c049.csv,",",,,0.21748266900000002
67656f6290e65c9b94c71c686ae1776a.csv,,,,0.00021436099999999972
6790fbb9c64d75def0ecbaf4d960671f.csv,",","""",,0.0009189110000000014
67992707eaa3f2c77a9b39ba5b0bc3b8.csv, ,,@,56.513130634999996
69de6a12bb097d6743d0a11a0ab4ebdb.csv,	,,,0.0061277729999999996
6b2bc1f02fdbf06fed57d6459649aa90.csv,",","""",,0.12078197
6b859cdfacec1e19e1ccd9a3a95c00cb.csv,",",,,1.852400586
6bf291a2254988edf944dd0e8da6b63f.csv,_,,,0.01955718
6bfa1ac69cea7523458e8adbd328231c.csv,,,,0.00038837100000000194
6c348e7c94e9f2f3b79cae4b7d459587.csv,+,,,0.005364931999999999
6c912990d311afcead6741a3cca5b614.csv,",","""",,1.230312855
6cce000fd6e65eb5ef37635bfea7d8b7.csv,",",,,0.108365115
6e39a7bd0a664b2239e771f0084bd784.csv, ,,,0.0035609320000000028
6ec9c3d39438944aba0699b767b3a087.csv,",","""",,0.317803629
6f1f28cb5d6ae48a8aaaacafd28fe66d.csv,[UNK],[UNK],[UNK],0.0027221009999999976
6f25ab2efa8e52659525955d8d50b5a1.csv,",","""",,0.214223957
6fe10b4fb8bc62ff4c0e1364bf48ccf8.csv,,,,0.00017177999999999985
7044d944ff52597d8b2e31d87d9424a5.csv,",",,,0.22018325
70e390fb5b8c80ecc96a3135f3273375.csv,",","""",,0.021706061
71128d0535f15eeb427e128e34d7b2f6.csv,",",,,2.771064436
71e7e572a2cb546b2a00f02a3064cabe.csv, ,,,0.008090713999999999
72d83e8d242dca63851b0e86f96f2e32.csv,",",,,14.148626114
72fadb903e824832a1b9c79dceb99cd0.csv,;,,,0.10245611100000002
73b68473221f97c507469f6eadc13dcd.csv,,,,0.062591762
7480b6fd3f6ec3f5357e360b9430aebd.csv,",",',,0.005879293000000004
74e435d9c819026919959f0de66df226.csv,",","""",,0.33381999700000003
757374a63cc1633addaf278e26da692b.csv,",",,,0.007859274
764f269a80b5ce851bea9ea88a08f777.csv,",",,,0.085786573
782c00cae335c28941d4fa0624db80c9.csv,_,,,0.06142160099999999
