filename,predicted_delimiter,predicted_quotechar,predicted_escapechar,prediction_time
00eb68dca3507abb10b30475ae44d2c5.csv,#,,,0.015721337000000002
0136bed8213b8bf8986e37944510d4b9.csv,,,,0.0035687619999999996
01868c89cfa9a81cc9fe501ac868c4aa.csv,",",,,0.042846362
029e9ffdb1a0e345399b4cd04a4005d7.csv,",","""",,0.148481204
02eda5fac1b2365250a7d5024a92c881.csv,",",,,0.06220983100000001
035279d24de791913452d22623e4c3b2.csv,,,,0.0030705319999999995
03da11fbc5a353701afbaefe588d5f55.csv,",","""",,1.892472867
0476b562bb101c3c3c7cef585376cfe0.csv,",","""",,1.6221301909999999
083f6a62fdef287d2fdd0aa856bc714b.csv,",",,,3.475582399
093e73814c7135cd4c2f42ec7702b8ae.csv,",",,,0.02099154
09ee401f9f023c7446f0ff8cecb25e30.csv,",",,,0.048151424
0da5feb29bc9d079437cef08d6241fd7.csv,",",,,0.024967512
0ed8830ebf676c560d971329d093d7d4.csv,|,"""",,0.8378767589999999
1039d7820393577330f4dcb767e49a6f.csv,",",,,0.027001223999999997
112d8e3b81bfc7f76d48270481853bc0.csv,,"""",,0.022348581
11378df3f63284c3b39a1aeaf0ec8d81.csv,",","""",,61.746898882
12c817bee5fb4124b452652ee860f9bc.csv,",",,,0.710690685
16b500398983f0b6b3b8c01dbeb899a5.csv, ,,,0.020498051
198be0ff10f38ba1a6858dde9c98568c.csv,,,,1.3960175590000001
1b63a910a223365745be355e0686d79c.csv,",",,,8.480490261
1d162176afef7f53f8ce7343a29d20db.csv,",",,,1.902188721
1d3486ce2826879728db57eca3a5495f.csv,",",',,0.01973294
1d46699279e21ec4cc765cbcec605c18.csv,",","""",,0.10437474199999999
1de3886f4f34ec760a8408a2858f946d.csv,",",,,0.062409091
1fd85c5cbbfe521feea3c2b7b58e6d41.csv,	,,,0.037442069
20130402_gpc_spend_jan13.csv,",","""",,2.009886946
2097e025f80f41f4953e89ac72e59532.csv, ,,,0.032897477
236e73f55784521765d5c600f2df1e95.csv,",",,,0.044925993000000004
260bb419de6e5f7e49ae4d39d23bc432.csv,",",,,0.396803238
26e78bc8ec208c8c5972088f18138465.csv, ,,,0.020584671
27420fa4435b5989759789fbf55e24ee.csv,",","""",,10.936269609
2819f387be06ca50c81a4e9b63e49330.csv,",",,,0.042345811000000004
285ee375035d3abaf71c7f456e293214.csv,",",,,0.017678878
2a86b8d79cf6bf212a22541dc178e58f.csv,",","""",,0.097175578
2ad15181611197c8aa9ad390341df313.csv,,,,0.6094604849999999
2b08101ea44f2785c63048536920b399.csv,",",,,0.0194791
2b5264ae92e4cf29d5566d251f9a1769.csv, ,,,0.03868827
2c077334c4fd4edf3a22a2f91f6f8ea9.csv,#,"""",,0.023651902000000002
2cb42139c8d25d09fa1878f3c8514a12.csv, ,,,0.016340688000000003
2cdacfc974ae76d41e145c6b8e583e36.csv,	,,,0.07940927
2d1944789758fb290a26415a473c48ec.csv, ,,,0.203964402
2d3df31ffa63319b056a1058fb6b05ce.csv,#,,,0.03849303
2d649130262081dce4d2eff6fb00aafe.csv,-,,,0.032991836000000004
2d8ed05f6a0aa2180960701cef96f1c1.csv,",",,,0.088848154
2d957c8abed5c89773d13b8a008ded4c.csv,+,,,0.021048699999999997
2dbc6cd981dc330c086cd9378b06941d.csv,",",,,0.056482158
2edc540ecfc89b7374cc9b875e9ad184.csv,,,,0.0031182920000000004
322976c672f54305acb216928b86467a.csv,,,,0.0024322109999999997
349115d44a4b2b57ec0e12d5de001c1f.csv, ,"""",,0.021416821000000003
35669a48df214e8de6e9094a52064f9f.csv,",",,,0.027017294
3596f2c9276fbdc86f98133cb2ca2e83.csv,",",,,0.04022196
36031e57d35a46a92fb21b0c00ccab82.csv,	,,,22.906035908
366615a9d2581a513ea75306a16dc46e.csv,",",,,0.057877919
3799330063fa417b104303f003610ee9.csv,",","""",,0.25715112900000003
388f16c05c7322812c53e055cbc220c0.csv,",","""",,5.599628951
39c4b55fc94b706ea743735e1a9b145d.csv,",","""",,0.058170999
39d5dd699d4ac000d8649256beafedad.csv,",",',,0.015795458000000002
3a6302910c4fcb060a6be51c54010003.csv,[UNK],[UNK],[UNK],0.190053005
3c437d81692351e39b59738e67a1b444.csv,",",',,0.030195225000000003
3c96cd0b5fb0c34b91f6afa9e816d97d.csv,",",,,0.015842618
3cb8d88faecc36ea6a35098cdfe8dd1e.csv,",","""",\,0.24275138100000002
3e05f304b077fae20b2657706cd7fb99.csv,",",,,0.022653871
3e5401b6e3bc6f765c4c713f8dd33f04.csv,",",,,0.06087546
3e9e4df74d1746bb51a936a8267ad60b.csv,",","""",,0.529475415
3ea8b2e29bde112543cc9f00aff2a8e4.csv,",","""",,0.061584691
3f1399d4f54af1fb0d5a7c39e37648cb.csv,",",,,0.02065458
400a6054d2ccafaa4813dd87cc9e5785.csv,,,,0.014643057
42d5e7009b463b5088971d812762bb61.csv, ,,,0.039163419
44f178518f0355703651e02fe53cb7e7.csv,",",,,0.02140124
4587889f4d3cb988a278b50a3da3df75.csv,",",,,0.028524433999999998
465fae08818691cff9156f5739c577dc.csv,,,,0.002817071
469112555b99e127e883b6820a85cfef.csv,	,,,0.023109911
472873842347eaa80e6d686ac79adf84.csv,",","""",,0.02005374
4900cad46e1adfba0a236e060927f0cc.csv, ,"""",/,8.147185804
491af9a0a0cc7468d6a4a052349ec758.csv, ,,,0.078367729
49ea2eaae7aaa471ab5a331d650d2f05.csv, ,,,13.201364223999999
4b161c5140c57d869eac9576684dc22a.csv,",",,,0.029057604
4bba91a235c5b7ce57df2b989327319f.csv,",",,,0.023037041
4bd18544eb094bbc812279123ddf6d27.csv,",","""",,0.022687261
4bd482a35c87618a95301e65db97e50d.csv,",","""",,0.014767487000000003
4bdc2701cd1d5ee787e46feb38ce10be.csv,",",,,0.043390571999999995
4d3eeef7d8d968c5e7a826d19abad903.csv,",","""",,0.053301367
4d3f5e8f35fc7de4687e200585c76c8b.csv,[UNK],[UNK],[UNK],0.447572544
4d86860cd2a803df7b3f365a2cb694fe.csv,,"""",,0.0029902419999999997
4de6d489a8bfa1dc9da276293a8781f7.csv,",","""",,0.192424546
5040383ff83445b0e7a295f263c2e2db.csv,",",',,0.43164592599999996
51b2554eda750b3c63a1e0383c929556.csv,;,,,0.154087057
5210d2fc4241c6435419b1371233eae7.csv,",","""",,0.036139978
532b3b7ca7b1cb462f1df75aad5aa1f7.csv,",",,,0.034264087
533776559ba2f2620b85cdd8b93edbdd.csv,",",,,0.094015097
53d8e1f6f729a2ce0902780bea87c1df.csv,",",,,0.025258573
541423788fa872a167e9ab3f401efeec.csv,",",,,0.024234633
546a0a8dfef0a48097e9e34d1ff679dd.csv,",",,,0.093652077
549913ae96e498f4b91784178811285e.csv,_,,,0.024099052
55030f70223e7212893c572158e6add0.csv,",",,,0.016761447999999998
55a5ad01a9cf0df4999fc96a840a23a3.csv, ,"""",,0.017972949000000002
55c05e1d736933ff6096ef647e65ab31.csv,",",,,0.074996158
55ec80fc2f264165ed1f3b18ee488c0c.csv,",",,,0.017499899
575fb20e41ab2c6b8478a629fbe3c1ef.csv,",","""",,0.033527127
57acfe07540271936e53cc9dc83ee71a.csv, ,,@,2.013911758
5854d80596c824c8cbdfdfc05a030f11.csv,;,,,2.127626835
