,Curves,,,,,Hours,,,,,,% of Hours,,,,OFF/ON,,,,,Days,,,,,,,,,,
,Peak,7*8,Sat,Sun,,7*8,Sat,Sun/Holi,,OFF,,7*8,Sat,Sun/Holi,,OFF,7*8,Sat,Sun/Holi,,Days,Peak,Sat,Sun,Holi,,,,,,
Cal-02,28.54,15.7350301369863,25.830403846153843,25.40848275862069,,2920,832,928,,19.447917948717947,,0.6239316239316239,0.17777777777777778,0.19829059829059828,,0.6814266975724579,0.5513325205671443,0.9050597002856988,0.8902762003721335,,365,255,52,52,6,,,,,,
Cal-03,31.19676862745098,17.235605479452058,27.457384615384612,26.678637931034483,,2920,832,928,,20.925275213675214,,0.6239316239316239,0.17777777777777778,0.19829059829059828,,0.6707513673471435,0.552480472746332,0.8801355340124564,0.8551731190376924,,365,255,52,52,6,,,,,,
Cal-04,31.714661478599226,18.00084153005465,28.293549019607838,27.542034482758623,,2928,816,928,,21.69370890410959,,0.6267123287671232,0.17465753424657535,0.19863013698630136,,0.6840277616946444,0.5675873772829472,0.8921283627353259,0.8684322391819868,,366,257,51,52,6,,,,,,
Cal-05,32.51238431372549,18.71738630136986,28.705499999999997,28.470655172413796,,2920,832,928,,22.427032478632476,,0.6239316239316239,0.17777777777777778,0.19829059829059828,,0.6897996856282435,0.5757002045976706,0.8829097159718805,0.8756864737353197,,365,255,52,52,6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Curves,,,,,Hours,,,,,,% of Hours,,,,OFF/ON,,,,,Days,,,,,,,,,,
,Peak,7*8,Sat,Sun,,7*8,Sat,Sun/Holi,,OFF,,7*8,Sat,Sun/Holi,,OFF,7*8,Sat,Sun/Holi,,Days,Peak,Sat,Sun,Holi,,,,,,
2001-11-01 00:00:00,,,,,,240,64,80,,0,,0.625,0.16666666666666666,0.20833333333333334,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,30,21,4,4,1,,,,,,
2001-12-01 00:00:00,,,,,,248,80,96,,0,,0.5849056603773585,0.18867924528301888,0.22641509433962265,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,31,20,5,5,1,,,,,,
2002-01-01 00:00:00,25.32,16.682000000000002,24.073,22.882,,248,64,80,,19.154000000000003,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.7564770932069511,0.6588467614533966,0.9507503949447077,0.9037124802527646,,31,22,4,4,1,,,,,,
2002-02-01 00:00:00,24.57,16.032,22.323,21.382,,224,64,64,,18.148545454545456,,0.6363636363636364,0.18181818181818182,0.18181818181818182,,0.7386465386465387,0.6525030525030525,0.9085470085470085,0.8702482702482703,,28,20,4,4,0,,,,,,
2002-03-01 00:00:00,24.75,14.252,24.29,23.23,,248,80,80,,17.980627450980393,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.7264899980194098,0.5758383838383838,0.9814141414141414,0.9385858585858586,,31,21,5,5,0,,,,,,
2002-04-01 00:00:00,24.45,13.602,25.059,23.617,,240,64,64,,17.33626086956522,,0.6521739130434783,0.17391304347826086,0.17391304347826086,,0.7090495243175959,0.556319018404908,1.0249079754601227,0.9659304703476483,,30,22,4,4,0,,,,,,
2002-05-01 00:00:00,26.795,15.092,25.213,22.843,,248,64,80,,18.326244897959185,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.6839427093845563,0.5632394103377496,0.9409591341668222,0.852509796603844,,31,22,4,4,1,,,,,,
2002-06-01 00:00:00,30.45,16.482,25.9,24.783,,240,80,80,,20.0258,,0.6,0.2,0.2,,0.6576617405582923,0.5412807881773399,0.8505747126436781,0.8138916256157636,,30,20,5,5,0,,,,,,
2002-07-01 00:00:00,38.35,18.062,33.51,34.79,,248,64,80,,23.998,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.6257627118644068,0.47097783572359847,0.8737940026075618,0.9071707953063884,,31,22,4,4,1,,,,,,
2002-08-01 00:00:00,38.35,18.062,33.01,34.29,,248,80,64,,23.762081632653057,,0.6326530612244898,0.20408163265306123,0.16326530612244897,,0.6196109943325439,0.47097783572359847,0.8607561929595827,0.8941329856584094,,31,22,5,4,0,,,,,,
2002-09-01 00:00:00,27.5,14.573,24.319000000000003,25.396,,240,64,96,,18.729879999999998,,0.6,0.16,0.24,,0.6810865454545454,0.5299272727272727,0.8843272727272729,0.9234909090909091,,30,20,4,5,1,,,,,,
2002-10-01 00:00:00,27.63,14.615,23.591,24.444000000000003,,248,64,64,,17.815851063829786,,0.6595744680851063,0.1702127659574468,0.1702127659574468,,0.6448009795088595,0.5289540354686935,0.853818313427434,0.8846905537459284,,31,23,4,4,0,,,,,,
2002-11-01 00:00:00,26.63,14.715,23.841,23.944000000000003,,240,80,80,,18.386000000000003,,0.6,0.2,0.2,,0.6904243334585056,0.5525722868944799,0.8952684941794968,0.8991363124295908,,30,20,5,4,1,,,,,,
2002-12-01 00:00:00,27.03,16.565,23.906000000000002,24.004,,248,64,96,,19.466882352941177,,0.6078431372549019,0.1568627450980392,0.23529411764705882,,0.7201954255620117,0.6128375878653348,0.884424713281539,0.8880503144654088,,31,21,4,5,1,,,,,,
2003-01-01 00:00:00,29.42,17.962,29.073,26.382,,248,64,80,,21.494408163265305,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.7306053080647622,0.6105370496261047,0.9882053025152957,0.8967369136641741,,31,22,4,4,1,,,,,,
2003-02-01 00:00:00,28.27,18.462,27.823,25.632,,224,64,64,,21.467636363636363,,0.6363636363636364,0.18181818181818182,0.18181818181818182,,0.7593787182043283,0.6530597806862398,0.9841881853555006,0.9066855323664663,,28,20,4,4,0,,,,,,
2003-03-01 00:00:00,26.666,17.412000000000003,26.4,24.79,,248,80,80,,20.621019607843138,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.7733075679833172,0.6529663241581041,0.9900247506187654,0.9296482412060301,,31,21,5,5,0,,,,,,
2003-04-01 00:00:00,27.45,17.112000000000002,25.669,23.777,,240,64,64,,19.759304347826088,,0.6521739130434783,0.17391304347826086,0.17391304347826086,,0.7198289379900215,0.6233879781420766,0.9351183970856103,0.8661930783242259,,30,22,4,4,0,,,,,,
2003-05-01 00:00:00,29.7,16.712,26.843,26.073,,248,80,80,,20.533960784313724,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.6913791509869941,0.5626936026936027,0.9038047138047138,0.8778787878787879,,31,21,5,4,1,,,,,,
2003-06-01 00:00:00,33.25,17.312,29.61,29.542,,240,64,80,,21.909583333333334,,0.625,0.16666666666666666,0.20833333333333334,,0.6589348370927318,0.5206616541353384,0.8905263157894737,0.8884812030075189,,30,21,4,5,0,,,,,,
2003-07-01 00:00:00,41.99,18.812,36.28,36.96,,248,64,80,,25.367591836734697,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.6041341232849415,0.44801143129316506,0.8640152417242201,0.8802095737080257,,31,22,4,4,1,,,,,,
2003-08-01 00:00:00,41.59,18.862000000000002,33.13,34.31,,248,80,80,,24.688666666666673,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.5936202612807567,0.45352248136571294,0.7965857177206059,0.8249579225775426,,31,21,5,5,0,,,,,,
2003-09-01 00:00:00,30.45,15.813,24.429000000000002,24.856,,240,64,80,,19.132958333333335,,0.625,0.16666666666666666,0.20833333333333334,,0.62834017515052,0.5193103448275862,0.8022660098522169,0.816288998357964,,30,21,4,4,1,,,,,,
2003-10-01 00:00:00,28.77,15.445,23.221,22.474,,248,64,64,,17.965,,0.6595744680851063,0.1702127659574468,0.1702127659574468,,0.624435175530066,0.5368439346541537,0.8071254779283976,0.781160931525895,,31,23,4,4,0,,,,,,
2003-11-01 00:00:00,27.77,15.545,23.471,21.974,,240,80,96,,18.552846153846154,,0.5769230769230769,0.19230769230769232,0.23076923076923078,,0.6680895266059113,0.5597767374864963,0.845192653943104,0.791285559956788,,30,19,5,5,1,,,,,,
2003-12-01 00:00:00,28.67,17.395,23.536,22.684,,248,64,80,,19.477,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.6793512382281129,0.6067317753749564,0.8209277990931287,0.7912103243808859,,31,22,4,4,1,,,,,,
2004-01-01 00:00:00,29.46,18.312,29.723000000000003,27.282,,248,80,80,,22.308274509803923,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.7572394606179199,0.6215885947046843,1.0089273591310253,0.9260692464358452,,31,21,5,4,1,,,,,,
2004-02-01 00:00:00,28.71,19.262,28.473000000000003,26.532,,232,64,80,,22.37663829787234,,0.6170212765957447,0.1702127659574468,0.2127659574468085,,0.7794022395636482,0.6709160571229537,0.9917450365726228,0.9241379310344827,,29,20,4,5,0,,,,,,
2004-03-01 00:00:00,27.146,18.212,27.05,25.69,,248,64,64,,20.9891914893617,,0.6595744680851063,0.1702127659574468,0.1702127659574468,,0.7731964742268363,0.670890738967067,0.9964635673764091,0.9463641052088706,,31,23,4,4,0,,,,,,
2004-04-01 00:00:00,27.93,17.912000000000003,26.319000000000003,24.677,,240,64,64,,20.55060869565218,,0.6521739130434783,0.17391304347826086,0.17391304347826086,,0.7357897850215603,0.6413175796634444,0.9423200859291085,0.883530254206946,,30,22,4,4,0,,,,,,
2004-05-01 00:00:00,29.89,17.512,27.493000000000002,26.973000000000003,,248,80,96,,21.537320754716983,,0.5849056603773585,0.18867924528301888,0.22641509433962265,,0.7205527184582463,0.5858815657410505,0.9198059551689529,0.9024088323854133,,31,20,5,5,1,,,,,,
2004-06-01 00:00:00,33.94,18.112000000000002,30.26,30.443,,240,64,64,,22.36921739130435,,0.6521739130434783,0.17391304347826086,0.17391304347826086,,0.6590812431144476,0.5336476134354745,0.8915733647613436,0.8969652327637008,,30,22,4,4,0,,,,,,
2004-07-01 00:00:00,43.49,19.612000000000002,36.93,37.86,,248,80,80,,26.585725490196083,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.6113066334834694,0.45095424235456427,0.8491607266038169,0.870544952862727,,31,21,5,4,1,,,,,,
2004-08-01 00:00:00,43.09,19.662000000000003,33.78,35.21,,248,64,80,,25.140040816326533,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.5834309774037255,0.45630076583894175,0.7839405894639127,0.8171269436064051,,31,22,4,5,0,,,,,,
2004-09-01 00:00:00,30.84,16.613,25.079,25.756,,240,64,80,,19.928791666666665,,0.625,0.16666666666666666,0.20833333333333334,,0.6461994703847816,0.5386835278858625,0.8131971465629053,0.8351491569390402,,30,21,4,4,1,,,,,,
2004-10-01 00:00:00,29.06,16.245,23.871000000000002,23.374000000000002,,248,80,80,,19.138137254901963,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.6585732021645548,0.5590158293186511,0.8214384033035101,0.804335856847901,,31,21,5,5,0,,,,,,
2004-11-01 00:00:00,28.06,16.345,24.121000000000002,22.874000000000002,,240,64,80,,19.001208333333334,,0.625,0.16666666666666666,0.20833333333333334,,0.6771635186505108,0.5825017818959373,0.8596222380612973,0.8151817533856024,,30,21,4,4,1,,,,,,
2004-12-01 00:00:00,28.96,18.195,24.186,23.584,,248,48,80,,20.10640425531915,,0.6595744680851063,0.1276595744680851,0.2127659574468085,,0.694281914893617,0.6282803867403315,0.8351519337016574,0.8143646408839779,,31,23,3,4,1,,,,,,
2005-01-01 00:00:00,30.23,19.032,30.343,28.152,,248,64,96,,22.952156862745095,,0.6078431372549019,0.1568627450980392,0.23529411764705882,,0.7592509713114487,0.6295732715845187,1.0037380086007277,0.9312603374131657,,31,21,4,5,1,,,,,,
2005-02-01 00:00:00,29.48,19.982,29.093,27.402,,224,64,64,,22.987636363636366,,0.6363636363636364,0.18181818181818182,0.18181818181818182,,0.7797705686443814,0.6778154681139755,0.9868724559023067,0.9295115332428765,,28,20,4,4,0,,,,,,
2005-03-01 00:00:00,27.916,18.932000000000002,27.67,26.56,,248,64,64,,21.717702127659575,,0.6595744680851063,0.1702127659574468,0.1702127659574468,,0.7779661171965745,0.6781773893107895,0.9911878492620719,0.951425705688494,,31,23,4,4,0,,,,,,
2005-04-01 00:00:00,28.7,18.632,26.939,25.547,,240,80,64,,21.515125,,0.625,0.20833333333333334,0.16666666666666666,,0.7496559233449478,0.6491986062717771,0.9386411149825784,0.8901393728222997,,30,21,5,4,0,,,,,,
2005-05-01 00:00:00,30.66,18.232,28.113000000000003,27.843,,248,64,96,,22.043372549019608,,0.6078431372549019,0.1568627450980392,0.23529411764705882,,0.7189619226686108,0.5946510110893672,0.9169275929549903,0.9081213307240704,,31,21,4,5,1,,,,,,
2005-06-01 00:00:00,34.71,18.832,30.88,31.313000000000002,,240,64,64,,23.097913043478258,,0.6521739130434783,0.17391304347826086,0.17391304347826086,,0.6654541355078726,0.5425525785076347,0.8896571593200806,0.9021319504465573,,30,22,4,4,0,,,,,,
2005-07-01 00:00:00,44.26,20.332,37.55,38.73,,248,80,96,,27.7462641509434,,0.5849056603773585,0.18867924528301888,0.22641509433962265,,0.6268925474682197,0.4593764121102576,0.8483958427474017,0.8750564844103027,,31,20,5,5,1,,,,,,
2005-08-01 00:00:00,43.86,20.382,34.4,36.08,,248,64,64,,25.440042553191496,,0.6595744680851063,0.1702127659574468,0.1702127659574468,,0.5800283299861262,0.4647058823529412,0.7843137254901961,0.8226174190606474,,31,23,4,4,0,,,,,,
2005-09-01 00:00:00,31.61,17.333000000000002,25.699,26.626,,240,64,80,,20.663375,,0.625,0.16666666666666666,0.20833333333333334,,0.6536974058842138,0.5483391331857008,0.8130022144890858,0.8423283770958558,,30,21,4,4,1,,,,,,
2005-10-01 00:00:00,29.83,16.965,24.491,24.244,,248,80,80,,19.867941176470584,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.6660389264656582,0.5687227623198123,0.8210191082802548,0.8127388535031848,,31,21,5,5,0,,,,,,
2005-11-01 00:00:00,28.83,17.065,24.741,23.744,,240,64,80,,19.735791666666668,,0.625,0.16666666666666666,0.20833333333333334,,0.6845574632905539,0.5919181408255291,0.8581685744016649,0.8235865417967395,,30,21,4,4,1,,,,,,
2005-12-01 00:00:00,29.73,18.915,24.806,24.454,,248,80,80,,21.156176470588235,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.7116103757345521,0.636226034308779,0.8343760511268079,0.8225361587621931,,31,21,5,4,1,,,,,,
2006-01-01 00:00:00,31.220009918212888,21.242500228881834,28.653005599975586,26.362005615234374,,248,64,96,,23.60952194662655,,0.6078431372549019,0.1568627450980392,0.23529411764705882,,0.7562304435032677,0.6804129878411586,0.9177769537882247,0.8443945304404119,,31,21,4,5,1,,,,,,
2006-02-01 00:00:00,30.07000076293945,21.29249946594238,27.403005599975586,25.612005615234374,,224,64,64,,23.188865335637875,,0.6363636363636364,0.18181818181818182,0.18181818181818182,,0.7711627784265835,0.7080977361392312,0.9113071135584782,0.8517460913004217,,28,20,4,4,0,,,,,,
2006-03-01 00:00:00,28.549990768432615,18.062502288818358,25.980003356933594,24.77000274658203,,248,64,64,,20.551864250670086,,0.6595744680851063,0.1702127659574468,0.1702127659574468,,0.7198553728918903,0.6326622812358262,0.9099828986865864,0.8676010772644427,,31,23,4,4,0,,,,,,
2006-04-01 00:00:00,29.749997253417966,17.695001983642577,25.24850845336914,23.756510162353514,,240,80,80,,20.41800491333008,,0.6,0.2,0.2,,0.6863195562474972,0.5947900375557045,0.8486894381298926,0.7985382304404797,,30,20,5,5,0,,,,,,
2006-05-01 00:00:00,31.30001556396484,17.79500045776367,26.42250633239746,26.052503967285155,,248,64,80,,20.888777643320513,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.6673727557940705,0.5685300833604294,0.8441691116223351,0.8323479556757456,,31,22,4,4,1,,,,,,
2006-06-01 00:00:00,36.75000106811524,19.64499702453613,29.44000244140625,29.522503280639647,,240,64,64,,23.066303402444593,,0.6521739130434783,0.17391304347826086,0.17391304347826086,,0.6276544961098575,0.5345577266276701,0.8010884785238487,0.8033333992540681,,30,22,4,4,0,,,,,,
2006-07-01 00:00:00,43.650002593994145,21.14249992370605,36.11001205444336,36.94001235961914,,248,80,96,,27.543354084806616,,0.5849056603773585,0.18867924528301888,0.22641509433962265,,0.6310046379836032,0.48436423063615286,0.8272625408597748,0.8462774379010406,,31,20,5,5,1,,,,,,
2006-08-01 00:00:00,43.24999923706056,21.192498397827148,32.960008239746095,34.290008544921875,,248,64,64,,25.42484222574437,,0.6595744680851063,0.1702127659574468,0.1702127659574468,,0.5878576340865699,0.48999997159924746,0.7620811288131294,0.7928325814983843,,31,23,4,4,0,,,,,,
2006-09-01 00:00:00,30.499999237060543,17.942501258850097,24.259002685546875,25.336002349853516,,240,80,80,,20.684501762390138,,0.6,0.2,0.2,,0.6781804026164172,0.5882787445138086,0.7953771571269341,0.830688622413726,,30,20,5,4,1,,,,,,
2006-10-01 00:00:00,30.34999885559082,17.575000953674316,22.701005935668945,22.954004287719727,,248,64,80,,19.509655508703112,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.6428222815273421,0.5790774832413806,0.7479738646345009,0.7563098897280959,,31,22,4,5,0,,,,,,
2006-11-01 00:00:00,28.84999885559082,17.67499942779541,22.951005935668945,22.454004287719727,,240,64,80,,19.549959858258564,,0.625,0.16666666666666666,0.20833333333333334,,0.677641616421416,0.6126516509157568,0.7955288334862893,0.778301739286495,,30,21,4,4,1,,,,,,
2006-12-01 00:00:00,28.650000381469727,19.524996948242187,23.51600456237793,23.16400566101074,,248,80,96,,21.101943753800303,,0.5849056603773585,0.18867924528301888,0.22641509433962265,,0.7365425295927268,0.6815007570076886,0.8208029406375726,0.8085167662333707,,31,20,5,5,1,,,,,,
2007-01-01 00:00:00,32.22000991821289,20.64249572753906,28.903005599975586,26.862005615234374,,248,64,80,,23.260438132772638,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.7219252319231688,0.6406731649039795,0.8970514184614725,0.8337056904520127,,31,22,4,4,1,,,,,,
2007-02-01 00:00:00,31.07000076293945,21.142497634887693,27.653005599975586,26.112005615234374,,224,64,64,,23.229773261330344,,0.6363636363636364,0.18181818181818182,0.18181818181818182,,0.7476592433508726,0.6804794694471535,0.8900226881539158,0.8404250072108459,,28,20,4,4,0,,,,,,
2007-03-01 00:00:00,29.549990768432615,20.092496490478513,26.230003356933594,25.27000274658203,,248,80,64,,22.190356056057677,,0.6326530612244898,0.20408163265306123,0.16326530612244897,,0.7509429099302116,0.6799493322327104,0.8876484450531312,0.8551611046043788,,31,22,5,4,0,,,,,,
2007-04-01 00:00:00,30.749997253417966,19.792497253417967,25.49850845336914,24.256510162353514,,240,64,80,,21.67350180943807,,0.625,0.16666666666666666,0.20833333333333334,,0.7048293900913759,0.6436585047570358,0.8292198611671386,0.7888296692337857,,30,21,4,5,0,,,,,,
2007-05-01 00:00:00,32.80001556396484,19.392497634887693,26.67250633239746,26.802503967285155,,248,64,80,,22.093316673745914,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.6735764082386091,0.5912344034431776,0.8131857828049551,0.8171491234513697,,31,22,4,4,1,,,,,,
2007-06-01 00:00:00,38.25000106811524,19.992499923706053,29.69000244140625,31.022503280639647,,240,80,64,,23.85114684104919,,0.625,0.20833333333333334,0.16666666666666666,,0.6235593771245991,0.5226797219718661,0.776209192479095,0.8110458147542289,,30,21,5,4,0,,,,,,
2007-07-01 00:00:00,44.150002593994145,21.492499923706053,36.36001205444336,37.69001235961914,,248,64,96,,27.635838085997335,,0.6078431372549019,0.1568627450980392,0.23529411764705882,,0.625953260753754,0.48680631168591915,0.8235562835366519,0.8536808639903959,,31,21,4,5,1,,,,,,
2007-08-01 00:00:00,43.74999923706056,21.54249839782715,33.210008239746095,35.040008544921875,,248,64,64,,25.825906055531608,,0.6595744680851063,0.1702127659574468,0.1702127659574468,,0.5903064344205639,0.4923999719656802,0.7590859158601756,0.8009144949936259,,31,23,4,4,0,,,,,,
2007-09-01 00:00:00,31.499999237060543,18.2925012588501,24.509002685546875,26.086002349853516,,240,80,96,,21.286482554215652,,0.5769230769230769,0.19230769230769232,0.23076923076923078,,0.6757613672946242,0.5807143397428566,0.7780635961638823,0.828127078782995,,30,19,5,5,1,,,,,,
2007-10-01 00:00:00,31.34999885559082,17.925000953674317,22.951005935668945,23.704004287719727,,248,64,64,,19.764151305340707,,0.6595744680851063,0.1702127659574468,0.1702127659574468,,0.6304354713498197,0.5717703862205294,0.7320895302545112,0.7561086173211282,,31,23,4,4,0,,,,,,
2007-11-01 00:00:00,29.84999885559082,18.02499942779541,23.201005935668945,23.204004287719727,,240,64,80,,19.966626524925232,,0.625,0.16666666666666666,0.20833333333333334,,0.6688987366974569,0.603852600296478,0.7772531599720133,0.7773536072807481,,30,21,4,4,1,,,,,,
2007-12-01 00:00:00,29.650000381469727,19.874996948242188,23.76600456237793,23.91400566101074,,248,80,96,,21.523641867007846,,0.5849056603773585,0.18867924528301888,0.22641509433962265,,0.7259238310316992,0.6703202931715105,0.8015515769514424,0.8065431822374007,,31,20,5,5,1,,,,,,
2008-01-01 00:00:00,33.22000991821289,21.14249572753906,29.153005599975586,27.362005615234374,,248,64,80,,23.719621806242028,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.7140160964623232,0.6364385736064357,0.8775736573152687,0.8236603686332177,,31,22,4,4,1,,,,,,
