07aggtbl.xls_Sheet1.csv,cius,0,Region
07arsontbl1.xls_Sheet1.csv,cius,0,Population
07arsontbl2.xls_Sheet1.csv,cius,0,Property
07larthtbl.xls_Sheet1.csv,cius,0,Region
07mvttbl.xls_Sheet1.csv,cius,0,Region
07robtbl1.xls_Sheet1.csv,cius,0,Region
07robtbl2.xls_Sheet1.csv,cius,0,Type
07robtbl3.xls_Sheet1.csv,cius,0,Region
07shrtbl1.xls_Sheet1.csv,cius,0,Race
07shrtbl11.xls_Sheet1.csv,cius,0,AttendantCircumstance
07shrtbl13.xls_Sheet1.csv,cius,0,Year
07shrtbl14.xls_Sheet1.csv,cius,0,Year
07shrtbl2.xls_Sheet1.csv,cius,0,Age
07shrtbl2.xls_Sheet2.csv,cius,0,Age
07shrtbl3.xls_Sheet1.csv,cius,0,Age
07shrtbl4.xls_Sheet1.csv,cius,1,Total
07shrtbl5.xls_Sheet1.csv,cius,1,Total
07shrtbl6.xls_Sheet1.csv,cius,0,Region
07shrtbl7.xls_Sheet1.csv,cius,0,Weapon
07shrtbl8.xls_Sheet1.csv,cius,0,Age
07shrtbl9.xls_ucrfile2.csv,cius,0,AttendantCircumstance
07tbl01.xls_Sheet1.csv,cius,0,Year
07tbl02.xls_Sheet1.csv,cius,0,Area
07tbl03.xls_Sheet1.csv,cius,0,Region
07tbl04.xls_Sheet1.csv,cius,0,Area
07tbl05.xls_Sheet1.csv,cius,0,State
07tbl06.xls_TABLE6.csv,cius,2,Population
07tbl07.xls_Sheet1.csv,cius,0,Classification
07tbl08al.xls_Sheet1.csv,cius,0,City
07tbl08ca.xls_UCR02200-CITIES.csv,cius,0,State
07tbl08co.xls_UCR02200-CITIES.csv,cius,0,City
07tbl08ct.xls_UCR02200-CITIES.csv,cius,0,City
07tbl08fl.xls_UCR02200-CITIES.csv,cius,0,City
07tbl08mn.xls_UCR02200-CITIES.csv,cius,0,City
07tbl08ok.xls_UCR02200-CITIES.csv,cius,0,City
07tbl08or.xls_UCR02200-CITIES.csv,cius,0,City
07tbl08tn.xls_UCR02200-CITIES.csv,cius,0,City
07tbl08tx.xls_UCR02200-CITIES.csv,cius,0,City
07tbl08wi.xls_UCR02200-CITIES.csv,cius,0,City
07tbl08wy.xls_UCR02200-CITIES.csv,cius,0,City
07tbl09al.xls_Sheet1.csv,cius,0,EducationalInstitution
07tbl09ca.xls_Sheet1.csv,cius,0,EducationalInstitution
07tbl09fl.xls_Sheet1.csv,cius,0,EducationalInstitution
07tbl09tn.xls_Sheet1.csv,cius,0,EducationalInstitution
07tbl09ut.xls_Sheet1.csv,cius,0,EducationalInstitution
07tbl10ar.xls_Sheet1.csv,cius,1,County
07tbl10co.xls_Sheet1.csv,cius,1,County
07tbl10id.xls_Sheet1.csv,cius,1,County
07tbl10mo.xls_Sheet1.csv,cius,1,County
07tbl10ms.xls_Sheet1.csv,cius,1,County
07tbl10mt.xls_Sheet1.csv,cius,1,County
07tbl10nd.xls_Sheet1.csv,cius,1,County
07tbl10ne.xls_Sheet1.csv,cius,1,County
07tbl10nv.xls_Sheet1.csv,cius,1,County
07tbl11ca.xls_Sheet1.csv,cius,1,Agency
07tbl11sc.xls_Sheet1.csv,cius,1,Agency
07tbl12.xls_TABLE12.csv,cius,0,Population
07tbl13.xls_TABLE13.csv,cius,0,Population
07tbl14.xls_TABLE14.csv,cius,0,Population
07tbl15.xls_TABLE15.csv,cius,0,Population
07tbl16.xls_TABLE16K.csv,cius,0,Population
07tbl17.xls_TABLE17k.csv,cius,0,Population
07tbl18.xls_Table18k.csv,cius,0,Population
07tbl19.xls_TABLE19k.csv,cius,0,Population
07tbl20.xls_Sheet1.csv,cius,0,State
07tbl21.xls_Sheet1.csv,cius,0,State
07tbl22.xls_Sheet1.csv,cius,0,State
07tbl23.xls_Sheet1.csv,cius,0,Classification
